estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed
3.8679256253302983,0.16366159682775341,3.547154789895587,4.1886964607650095,1,1.0025797022853824,lasso,0.0,linear,94,0.1694180965423584
3.7841086826644683,0.15934212434244627,3.4718038577331702,4.096413507595766,1,1.0530038473346472,lasso_logistic,0.0,linear,94,1.6822311878204346
3.970100798755029,0.1654459554565854,3.6458326846723037,4.294368912837755,1,0.9979706055286964,lasso,0.0,linear,95,0.16098403930664062
3.9639485981407936,0.16221956592422648,3.646004091341589,4.281893104939998,1,1.0224833326223175,lasso_logistic,0.0,linear,95,1.815361738204956
4.098115543765807,0.15503822792202782,3.79424620081172,4.401984886719894,1,1.0098960582845324,lasso,0.0,linear,96,0.16569280624389648
3.857244648907233,0.15727510495472022,3.5489911075312244,4.165498190283242,1,1.0269204521586381,lasso_logistic,0.0,linear,96,1.5240199565887451
3.9848789668900277,0.15255230763067298,3.6858819381754335,4.283875995604622,1,1.008782705128831,lasso,0.0,linear,97,0.16635990142822266
3.9332131649343554,0.14912015268540524,3.640943036301847,4.225483293566864,1,1.0412763962101161,lasso_logistic,0.0,linear,97,1.6663811206817627
4.0389000546947305,0.07420900703618288,3.8934530735753325,4.184347035814128,1,1.007396193289638,lasso,0.0,linear,98,0.16151714324951172
3.977018466606854,0.0744475401751397,3.831103969125982,4.122932964087727,1,1.0237358453052714,lasso_logistic,0.0,linear,98,1.6892321109771729
4.019736876370542,0.12673811874022667,3.771334728171337,4.268139024569748,1,1.003611845687174,lasso,0.0,linear,99,0.15727901458740234
3.86862573321267,0.12467378059730276,3.6242696134255077,4.112981852999832,1,1.0542204970690257,lasso_logistic,0.0,linear,99,1.4628229141235352
