estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
3.792228761260256,0.13023824163108835,3.5369664982534976,4.047491024267014,1,1.042471244259349,xgboost,0.0,linear,34,0.5195188522338867,500
3.663877920982994,0.18505965157246684,3.301167668909428,4.0265881730565605,1,1.0053288344616382,lasso,0.0,linear,35,0.13980698585510254,500
3.765546763885436,0.13437486714530378,3.502176863853286,4.0289166639175855,1,1.0616974323845618,xgboost,0.0,linear,35,0.38628125190734863,500
3.4760856804788816,0.2908628922091754,2.9060048873097424,4.046166473648021,1,1.0117370444024307,lasso,0.0,linear,36,0.12320590019226074,500
3.916531051548009,0.21232678857638163,3.5003781929852504,4.3326839101107675,1,1.0313413786303711,xgboost,0.0,linear,36,0.3401169776916504,500
3.597162154517292,0.17791432578846073,3.248456483638183,3.945867825396401,0,1.0076782520723753,lasso,0.0,linear,37,0.12865805625915527,500
3.756805814029455,0.13860619428367357,3.485142665199293,4.028468962859616,1,1.0879496608515469,xgboost,0.0,linear,37,0.4096848964691162,500
3.9650992712346245,0.2722547920164034,3.431489684264031,4.498708858205218,1,1.0207727056690772,lasso,0.0,linear,38,0.1187431812286377,500
4.071663433558039,0.17581640075600352,3.7270696201848112,4.416257246931267,1,1.072272554894302,xgboost,0.0,linear,38,0.3804469108581543,500
4.1341783874025255,0.22591963990513142,3.6913840297882103,4.576972745016841,1,1.0079957924722545,lasso,0.0,linear,39,0.130601167678833,500
4.146778079684921,0.1504066691292275,3.8519864251570026,4.441569734212839,1,1.0866134103666372,xgboost,0.0,linear,39,0.3909769058227539,500
3.885506340163138,0.20274222110581888,3.4881388886500764,4.2828737916762,1,0.9936508130218653,lasso,0.0,linear,40,0.11231708526611328,500
3.866472154785512,0.15730001520481918,3.5581697902164633,4.1747745193545605,1,1.045267697062568,xgboost,0.0,linear,40,0.41695284843444824,500
3.966532792168866,0.13538486384969978,3.7011833349715957,4.231882249366136,1,1.0114288186024756,lasso,0.0,linear,41,0.13701510429382324,500
3.8592744455762866,0.15330477469206302,3.5588026085218156,4.159746282630757,1,1.0186028849228146,xgboost,0.0,linear,41,0.4042999744415283,500
4.086097774568264,0.16792123112218546,3.756978209329154,4.415217339807374,1,0.9887375324009309,lasso,0.0,linear,42,0.11417508125305176,500
3.9469972883105022,0.13169944281650556,3.688871123606159,4.205123453014846,1,1.0696189966768614,xgboost,0.0,linear,42,0.45569610595703125,500
3.8426882496347248,0.2185061412552546,3.4144240823736043,4.270952416895845,1,1.0149689477286767,lasso,0.0,linear,43,0.14045500755310059,500
3.9024724392871026,0.16026909658753158,3.588350782140769,4.216594096433436,1,1.1435080403828701,xgboost,0.0,linear,43,0.4779388904571533,500
4.456012958686808,0.18674733494416518,4.089994907987406,4.822031009386209,0,1.0111034053239478,lasso,0.0,linear,44,0.12770509719848633,500
4.021763928128631,0.12652829998036402,3.7737730171420374,4.269754839115224,1,1.0856914252648364,xgboost,0.0,linear,44,0.3990590572357178,500
4.102802988747536,0.13693808531190407,3.8344092734243307,4.371196704070742,1,1.0054026970412668,lasso,0.0,linear,45,0.12618517875671387,500
3.912951434977762,0.09981745989188558,3.7173128085613945,4.108590061394129,1,1.0974452912467767,xgboost,0.0,linear,45,0.41661715507507324,500
3.880003230868482,0.20922281101884851,3.469934056527309,4.2900724052096555,1,1.0092308647128758,lasso,0.0,linear,46,0.11350488662719727,500
3.7575130364840987,0.13455271991076867,3.4937945514370865,4.021231521531111,1,1.1190159682249017,xgboost,0.0,linear,46,0.3918490409851074,500
3.903624226084228,0.2771218554069273,3.360475370157734,4.446773082010722,1,1.0108616596181839,lasso,0.0,linear,47,0.11545014381408691,500
3.940200345197572,0.16016884791312927,3.6262751718425648,4.254125518552579,1,1.0774658792508942,xgboost,0.0,linear,47,0.3912477493286133,500
4.274031770628377,0.21021377325855892,3.862020345987333,4.686043195269422,1,1.012544827840931,lasso,0.0,linear,48,0.1202690601348877,500
3.8491709223543458,0.17098351286228378,3.514049395194128,4.1842924495145635,1,1.055539164769154,xgboost,0.0,linear,48,0.39586901664733887,500
